eid,account_number_num_fraud_transactions_per_account_number_7day,account_number_num_fraud_transactions_per_account_number_1day,account_number_num_fraud_transactions_per_account_number_30day,account_number_num_fraud_transactions_per_account_number_90day,account_number_num_order_items_per_account_number_lifetime,num_order_items,account_number_num_fraud_transactions_per_account_number_lifetime,account_number_avg_order_total_per_account_number_30day,account_number_avg_order_total_per_account_number_1day,account_number_sum_order_total_per_account_number_1day,account_number_sum_order_total_per_account_number_7day,account_number_num_order_items_per_account_number_1day,account_number_num_order_items_per_account_number_90day,account_number_avg_order_total_per_account_number_90day,account_number_sum_order_total_per_account_number_90day,account_number_avg_order_total_per_account_number_7day,account_number_num_order_items_per_account_number_30day,account_number_num_order_items_per_account_number_7day,account_number_num_distinct_transaction_per_account_number_7day,order_total,account_number_num_distinct_transaction_per_account_number_90day,account_number_sum_order_total_per_account_number_30day,account_number_num_distinct_transaction_per_account_number_30day,account_number_num_distinct_transaction_per_account_number_1day,is_existing_user_1,is_existing_user_0,status_New,status_Pending,is_billing_shipping_city_same_1,is_billing_shipping_city_same_0,num_order_items_IsNull,order_total_IsNull
239-8847305-0060619,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
141-6073600-2258667,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
946-2610850-4602826,0,0,0,0,2,2.0,0,326.98,326.98,326.98,326.98,2,2,326.98,326.98,326.98,2,2,1,326.98,1,326.98,1,1,1,0,1,0,1,0,0,0
860-9862839-8722914,0,0,0,0,6,3.0,0,34.0,34.0,68.0,68.0,6,6,34.0,68.0,34.0,6,6,2,34.0,2,68.0,2,2,1,0,1,0,1,0,0,0
582-6033594-6031518,0,0,0,0,3,3.0,0,166.33333333333334,249.5,499.0,499.0,3,3,166.33333333333334,499.0,166.33333333333334,3,3,3,499.0,3,499.0,3,2,1,0,1,0,1,0,0,0
088-4907674-7790174,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
529-0719764-4058380,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
936-5139383-8305521,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
939-2932775-3772930,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
164-3619604-7774409,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
202-8890497-3377925,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
050-0339366-9075846,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
790-9440756-1136549,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
011-1917603-0264165,0,0,0,0,2,2.0,0,362.95,362.95,362.95,362.95,2,2,362.95,362.95,362.95,2,2,1,362.95,1,362.95,1,1,0,1,1,0,1,0,0,0
238-3960291-6454135,0,0,0,0,3,3.0,0,49.0,49.0,49.0,49.0,3,3,49.0,49.0,49.0,3,3,1,49.0,1,49.0,1,1,1,0,1,0,1,0,0,0
523-2742761-7679637,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
130-3202368-2600252,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
126-8762182-9255728,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
457-2464466-3078860,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
116-8421255-9737989,0,0,0,0,3,3.0,0,372.95,372.95,372.95,372.95,3,3,372.95,372.95,372.95,3,3,1,372.95,1,372.95,1,1,1,0,1,0,1,0,0,0
877-0152824-1726109,0,0,0,0,2,2.0,0,278.06,278.06,278.06,278.06,2,2,278.06,278.06,278.06,2,2,1,278.06,1,278.06,1,1,1,0,1,0,1,0,0,0
246-0152738-6949376,0,0,0,0,3,3.0,0,711.95,711.95,711.95,711.95,3,3,711.95,711.95,711.95,3,3,1,711.95,1,711.95,1,1,1,0,1,0,1,0,0,0
432-5543889-1393102,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
901-3015982-5931917,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
585-6685695-1257350,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
298-7483669-9690982,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
282-5259870-9518080,2,2,2,2,6,3.0,2,562.95,562.95,1125.9,1125.9,6,6,562.95,1125.9,562.95,6,6,2,562.95,2,1125.9,2,2,1,0,1,0,1,0,0,0
181-0942149-0537370,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
910-6041918-2188296,0,0,0,0,2,0.0,0,4.5,0.0,0.0,9.0,0,2,4.5,9.0,4.5,2,0,2,160.20269675925925,2,9.0,2,1,1,0,1,0,1,0,0,1
410-5947830-5872486,0,0,0,0,2,2.0,0,272.43,272.43,272.43,272.43,2,2,272.43,272.43,272.43,2,2,1,272.43,1,272.43,1,1,1,0,1,0,1,0,0,0
390-1130592-4622962,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
625-9438960-5800936,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
453-3439578-8185171,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
517-9408894-6680856,0,0,0,0,2,2.0,0,62.95,62.95,62.95,62.95,2,2,62.95,62.95,62.95,2,2,1,62.95,1,62.95,1,1,1,0,1,0,1,0,0,0
487-5686431-5215561,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
456-0517182-3389145,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
955-7982970-7642974,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
798-4427519-7310066,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
886-8995520-2150101,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,0,1,0,0
911-5405008-9518134,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
961-5995434-3359320,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
145-0300495-6440256,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
294-8577900-2766560,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,0,1,1,0,1,0,0,0
860-7210002-9103368,0,0,0,0,3,3.0,0,122.95,122.95,122.95,122.95,3,3,122.95,122.95,122.95,3,3,1,122.95,1,122.95,1,1,0,1,1,0,1,0,0,0
628-8841038-8162294,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
064-1985492-6609136,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
295-2551280-9944006,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
852-0064276-5290985,0,0,0,0,3,3.0,0,152.95,152.95,152.95,152.95,3,3,152.95,152.95,152.95,3,3,1,152.95,1,152.95,1,1,0,1,1,0,1,0,0,0
153-9072007-3788861,0,0,0,0,2,2.0,0,612.95,612.95,612.95,612.95,2,2,612.95,612.95,612.95,2,2,1,612.95,1,612.95,1,1,1,0,1,0,1,0,0,0
665-2363223-5741950,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
280-8880576-4256564,0,0,0,0,2,2.0,0,312.95,312.95,312.95,312.95,2,2,312.95,312.95,312.95,2,2,1,312.95,1,312.95,1,1,1,0,1,0,1,0,0,0
541-7979848-3545503,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
090-5649099-1892366,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
192-7453421-4236926,0,0,0,0,2,2.0,0,362.95,362.95,362.95,362.95,2,2,362.95,362.95,362.95,2,2,1,362.95,1,362.95,1,1,1,0,1,0,1,0,0,0
641-8384513-5379900,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
141-9014796-3562407,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,0,1,1,0,1,0,0,0
097-9096933-0341839,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
600-7463259-6554317,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,0,1,0,0
963-4720725-6434750,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
526-3962525-8653777,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
423-3043776-8112143,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
748-5616931-9896136,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
581-0226631-0073629,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
723-8163726-7510526,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
155-0275323-9901377,0,0,0,0,2,2.0,0,162.95,162.95,162.95,162.95,2,2,162.95,162.95,162.95,2,2,1,162.95,1,162.95,1,1,1,0,1,0,0,1,0,0
002-0872654-2801309,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
632-8181963-7159202,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,160.20269675925925,2,0.0,2,2,1,0,1,0,1,0,0,1
351-3398538-5038087,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
289-0987134-4730979,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
500-7509428-8313476,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
441-1556682-1080693,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
877-4070057-7983051,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
856-7358039-3087202,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
327-2676131-6759818,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
392-0415551-7381639,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
425-9643314-7566119,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
641-7477568-8315531,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,160.20269675925925,2,0.0,2,1,1,0,1,0,1,0,0,1
335-8122595-0943299,1,1,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,0,1,0,1
925-6853990-5833525,0,0,0,0,2,2.0,0,412.95,412.95,412.95,412.95,2,2,412.95,412.95,412.95,2,2,1,412.95,1,412.95,1,1,1,0,1,0,1,0,0,0
720-6701533-6656443,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
222-7331350-8293288,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
159-8632452-1040918,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
225-7535592-5573603,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
463-5344435-4483725,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,8,160.20269675925925,8,0.0,8,8,1,0,1,0,1,0,0,1
825-8831651-9796962,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
804-8278263-1886269,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
191-7967447-3352783,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,0,1,0,1
310-6130552-7249435,0,0,0,0,2,0.0,0,4.5,0.0,0.0,0.0,0,2,4.5,9.0,0.0,0,0,1,160.20269675925925,2,9.0,2,1,1,0,1,0,1,0,0,1
110-4266347-5044934,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
062-5990646-7653680,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
339-1873744-9412897,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
210-1628268-7552317,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
821-7563058-8474713,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
497-8172454-0741821,0,0,0,0,2,2.0,0,28.43,28.43,28.43,28.43,2,2,28.43,28.43,28.43,2,2,1,28.43,1,28.43,1,1,1,0,1,0,1,0,0,0
871-8267749-3278357,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
608-3307756-0253998,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
296-3830595-1127363,0,0,0,0,2,2.0,0,192.95,192.95,192.95,192.95,2,2,192.95,192.95,192.95,2,2,1,192.95,1,192.95,1,1,1,0,1,0,1,0,0,0
146-1292335-4718705,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
528-3125666-5692765,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
018-0317277-3394966,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
920-7639615-8207731,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
824-9228941-6723447,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
848-7509083-6351328,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
735-6629230-4717635,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
364-5074420-2804517,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
965-4756126-4690059,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,160.20269675925925,2,0.0,2,1,1,0,1,0,1,0,0,1
859-4218057-6732743,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
265-4562651-3321372,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
032-9222187-8035596,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
679-3015558-6432407,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
999-5785717-8822148,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,0,1,1,0,1,0,0,0
199-2552736-2010659,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
776-6804134-9657916,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
113-4748661-4251555,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
869-1565589-2303324,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,160.20269675925925,2,0.0,2,2,1,0,1,0,1,0,0,1
519-7146737-7896184,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
590-0139567-5144831,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
028-2334429-2399193,0,0,0,0,3,3.0,0,5.0,5.0,5.0,5.0,3,3,5.0,5.0,5.0,3,3,1,5.0,1,5.0,1,1,1,0,1,0,1,0,0,0
686-6046000-0706639,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
773-1211917-9554121,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
522-6502166-8262397,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
329-3870610-1082579,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
226-2073032-3875547,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
177-6107541-7064245,0,0,0,0,3,3.0,0,5.0,5.0,5.0,5.0,3,3,5.0,5.0,5.0,3,3,1,5.0,1,5.0,1,1,1,0,1,0,1,0,0,0
816-0798681-0360551,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
969-2350068-3475625,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,1,0,0,1
104-8236377-2980459,0,0,0,0,3,3.0,0,14.0,14.0,14.0,14.0,3,3,14.0,14.0,14.0,3,3,1,14.0,1,14.0,1,1,0,1,1,0,1,0,0,0
623-3026228-8107732,0,0,0,0,2,2.0,0,262.95,262.95,262.95,262.95,2,2,262.95,262.95,262.95,2,2,1,262.95,1,262.95,1,1,1,0,1,0,1,0,0,0
814-6545480-0069962,0,0,0,0,2,2.0,0,212.95,212.95,212.95,212.95,2,2,212.95,212.95,212.95,2,2,1,212.95,1,212.95,1,1,1,0,1,0,1,0,0,0
966-7417892-8580650,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
605-6254991-7350944,0,0,0,0,2,0.0,0,4.5,0.0,0.0,9.0,0,2,4.5,9.0,4.5,2,0,2,160.20269675925925,2,9.0,2,1,1,0,1,0,1,0,0,1
344-6519837-0109465,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
226-5162542-1000074,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
405-3635704-8792426,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
704-0252538-3517828,0,0,0,0,2,2.0,0,9.0,9.0,9.0,9.0,2,2,9.0,9.0,9.0,2,2,1,9.0,1,9.0,1,1,1,0,1,0,1,0,0,0
477-6915649-8565673,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
010-2189155-5229063,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,1,0,1,0,1,0,0,1
412-7827247-1903293,0,0,0,0,2,2.0,0,312.95,312.95,312.95,312.95,2,2,312.95,312.95,312.95,2,2,1,312.95,1,312.95,1,1,1,0,1,0,1,0,0,0
873-4250160-9251336,1,1,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,160.20269675925925,1,0.0,1,1,0,1,1,0,0,1,0,1
